oid,order_date,revenue,uid
o_3660528469030,2019-08-29,263,9372454702306
o_0794623168079,2019-08-08,855,8893131763744
o_8997034682598,2019-09-02,1314,8893131763744
o_8630700541163,2019-03-09,481,3441671308922
o_4501730571007,2019-03-10,1207,3441671308922
o_9116024444896,2019-03-25,962,3441671308922
o_7491554844715,2019-04-09,380,3441671308922
o_0515190019591,2019-05-11,408,3441671308922
o_9914455971055,2019-05-16,971,3441671308922
o_7731580361450,2019-03-04,566,4890887935689
o_1623978709288,2019-03-19,244,4890887935689
o_7966286893749,2019-03-19,1414,4890887935689
o_5204429330358,2019-03-25,1035,4890887935689
o_1592557260413,2019-04-20,339,4890887935689
o_3038030535701,2019-04-29,1109,4890887935689
o_8691390034229,2019-04-11,438,9949538220591
o_1166764241505,2019-05-22,1659,9949538220591
o_3806163524813,2019-07-04,246,9949538220591
o_8629477626050,2019-08-11,846,9949538220591
o_8220909912361,2019-08-14,596,9949538220591
o_5822759530820,2019-08-23,1305,9949538220591
o_4031772768702,2019-08-07,1449,9492127319201
o_9593682622413,2019-08-09,1272,9492127319201
o_1351813246024,2019-08-16,829,9492127319201
o_3365294699970,2019-08-14,947,1049548206078
o_7568060800655,2019-09-07,1343,1049548206078
o_3315171713664,2019-06-09,1323,9960831573702
o_2966849940175,2019-06-22,374,9960831573702
o_1211363071555,2019-07-26,1211,9960831573702
o_3460283798754,2019-08-09,298,9960831573702
o_7622575346838,2019-04-25,622,2132662278256
o_7786660557049,2019-05-15,526,2132662278256
o_8170996150163,2019-05-27,890,2132662278256
o_5132576455535,2019-06-20,1490,2132662278256
o_9553862762506,2019-07-17,1552,2132662278256
o_9084195869483,2019-08-29,1023,2132662278256
o_3080207306126,2019-05-07,989,0915401393753
o_6761867797789,2019-06-01,1116,0915401393753
o_2609215139956,2019-06-05,1283,0915401393753
o_9451522709505,2019-06-25,1189,0915401393753
o_3709830256522,2019-06-26,254,0915401393753
o_3739035352927,2019-08-26,1375,4347813338279
o_8707900706699,2019-02-05,1422,9816424281991
o_5720431121468,2019-02-20,430,9816424281991
o_2377926413916,2019-03-16,1019,9816424281991
o_5125647413770,2019-03-23,429,9816424281991
o_0790845259809,2019-04-14,754,9816424281991
o_3995318844156,2019-04-15,1516,9816424281991
o_4106730901061,2019-04-16,518,9839450502021
o_9455998255153,2019-04-26,713,9839450502021
o_0469052959375,2019-05-26,1244,9839450502021
o_6306179562450,2019-06-10,1091,9839450502021
o_8939641070122,2019-06-10,1002,9839450502021
o_9639974872378,2019-07-04,893,9839450502021
o_2124304436919,2019-06-21,383,2283575961626
o_8408838220119,2019-06-25,1492,2283575961626
o_2652357929039,2019-07-06,1161,2283575961626
o_2738962601956,2019-07-07,615,2283575961626
o_6498027460015,2019-01-30,702,2731008559105
o_7774910644038,2019-02-06,331,2731008559105
o_7127257924750,2019-02-14,732,2731008559105
o_2499705044187,2019-02-26,482,2731008559105
o_5114743928974,2019-03-13,354,2731008559105
o_5785074544913,2019-04-02,1050,2731008559105
o_2963414108312,2019-04-27,369,3333032951604
o_8396969644051,2019-05-26,1139,3333032951604
o_6191725773325,2019-06-17,1239,3333032951604
o_4539122097620,2019-06-27,229,3333032951604
o_2958402189749,2019-06-29,854,3333032951604
o_7711881663637,2019-05-19,1121,8752193615715
o_7078087206472,2019-05-25,329,8752193615715
o_1099158253948,2019-06-29,1404,8752193615715
o_3958470645979,2019-07-03,381,8752193615715
o_3367604652910,2019-07-16,800,2589736707431
o_6439509282299,2019-08-19,1627,2589736707431
o_1244624744028,2019-05-25,1222,5030872894280
o_6042816244968,2019-06-07,1318,5030872894280
o_9500177763308,2019-07-16,1062,5030872894280
o_4072821437682,2019-08-12,654,5030872894280
o_1060299013463,2019-02-07,894,4965510758277
o_4450478728474,2019-02-11,1446,4965510758277
o_7692704344530,2019-02-25,1027,4965510758277
o_0587301904133,2019-04-10,1645,4965510758277
o_0158573867589,2019-04-25,1352,4965510758277
o_1603307225030,2019-05-07,500,4965510758277
o_3799395477784,2019-06-25,275,3599268956169
o_6366279456479,2019-07-15,350,3599268956169
o_9822368862516,2019-07-21,600,3599268956169
o_8700123325685,2019-08-01,1520,3599268956169
o_1842427871912,2019-06-05,1046,4286053930143
o_7784699232036,2019-06-09,450,4286053930143
o_6430991945624,2019-06-10,535,4286053930143
o_3573358984805,2019-06-25,1373,4286053930143
o_5724517669202,2019-08-21,1567,6107768961087
o_6686615399780,2019-08-30,1070,6107768961087
o_4849070593922,2019-09-08,1626,0763952655338
o_8600272110449,2019-02-17,316,5204908065559
o_5365987535545,2019-02-28,1523,5204908065559
o_5328593774371,2019-03-09,793,5204908065559
o_1000733150415,2019-04-18,1536,5204908065559
o_1991105657550,2019-04-18,1182,5204908065559
o_6807715394875,2019-04-29,883,5204908065559
o_2537684009381,2019-06-04,356,8529278266854
o_3541062474875,2019-06-20,727,8529278266854
o_1684250699208,2019-06-30,1132,8529278266854
o_8108996873072,2019-07-31,987,8529278266854
o_7462190313439,2019-04-25,1292,8379105635755
o_9519365136169,2019-05-20,760,8379105635755
o_5757651389415,2019-05-21,1469,8379105635755
o_2460774622088,2019-05-26,1292,8379105635755
o_2171761702408,2019-06-08,447,8379105635755
o_6534501154800,2019-07-01,712,8379105635755
o_7568328043541,2019-03-18,993,0484247132654
o_8730954771689,2019-04-04,903,0484247132654
o_5688212231082,2019-05-12,1691,0484247132654
o_0789401593808,2019-06-09,1578,0484247132654
o_3776941903386,2019-06-25,335,0484247132654
o_8960353216003,2019-07-19,1578,0484247132654
o_3706324347193,2019-05-11,1035,8119142579007
o_2482350163846,2019-06-05,1309,8119142579007
o_7309950859021,2019-06-09,1770,8119142579007
o_0175629303365,2019-06-22,1185,8119142579007
o_4292071794322,2019-03-30,296,4803418225364
o_5059083390770,2019-05-01,925,4803418225364
o_3248173810546,2019-06-14,1496,4803418225364
o_8828538152082,2019-07-13,1066,4803418225364
o_3256363601973,2019-07-15,244,4803418225364
o_5352186138349,2019-08-23,613,4803418225364
o_7624528062208,2019-08-17,648,9717960722385
o_9994045019824,2019-02-13,1042,1220755423452
o_9771230567083,2019-03-09,916,1220755423452
o_7886551293916,2019-04-14,1267,1220755423452
o_4238346640178,2019-05-08,549,1220755423452
o_5060334237461,2019-05-29,926,1220755423452
o_8007251769948,2019-06-11,1004,1220755423452
o_8317643261005,2019-07-22,1242,3297607281698
o_2346235066199,2019-08-04,1556,3297607281698
o_5338925956542,2019-09-01,1353,3297607281698
o_1864096077471,2019-04-13,433,6316175459722
o_9219442835724,2019-04-19,1170,6316175459722
o_3377999998395,2019-04-29,1435,6316175459722
o_7041662748582,2019-05-11,674,6316175459722
o_9742047511118,2019-05-16,764,6316175459722
o_0807601296036,2019-05-31,864,6316175459722
o_2223795263490,2019-01-16,545,6026037137254
o_9957327251343,2019-02-01,1690,6026037137254
o_6415365815154,2019-02-24,1722,6026037137254
o_9583832524643,2019-02-26,559,6026037137254
o_4279753563438,2019-04-11,566,6026037137254
o_7888023756806,2019-05-07,1310,6026037137254
o_2989734003472,2019-01-28,1540,4271737354674
o_5007578543521,2019-03-12,598,4271737354674
o_0241948710273,2019-04-24,858,4271737354674
o_2452705670442,2019-05-25,1429,4271737354674
o_7455590060751,2019-05-30,579,4271737354674
o_8658226255548,2019-06-10,419,4271737354674
o_7520302248625,2019-03-11,1776,3027333756593
o_4986225963466,2019-04-22,283,3027333756593
o_0048652713596,2019-05-12,565,3027333756593
o_2050047515645,2019-06-16,420,3027333756593
o_8483915617471,2019-07-18,892,3027333756593
o_8280002908890,2019-07-28,689,3027333756593
o_4962456274021,2019-08-10,1318,1633739090890
o_3261994979315,2019-08-15,1116,1633739090890
o_5966752612975,2019-09-02,292,1633739090890
o_6693379449002,2019-09-06,487,1633739090890
o_0777665887306,2019-07-30,675,0456062446322
o_4471954907923,2019-08-15,1751,0456062446322
o_6127355759354,2019-04-14,853,9897373888776
o_8272229417101,2019-04-29,1039,9897373888776
o_2191842929944,2019-05-18,776,9897373888776
o_1550614030317,2019-07-01,828,9897373888776
o_6325849607826,2019-07-23,1312,9897373888776
o_1847140538463,2019-08-12,869,9897373888776
o_9148380551994,2019-03-23,1099,4848798004024
o_0535285524113,2019-04-27,308,4848798004024
o_1562329430924,2019-05-28,1596,4848798004024
o_6313290490418,2019-07-02,1380,4848798004024
o_2537443367929,2019-07-08,1007,4848798004024
o_1404178721511,2019-08-18,484,4848798004024
o_6725789884378,2019-07-31,1260,8116882539872
o_4629076614490,2019-04-25,1388,7040341620119
o_7053338557107,2019-06-05,582,7040341620119
o_7544274526871,2019-07-19,1237,7040341620119
o_7679193994767,2019-08-10,919,7040341620119
o_3558556418314,2019-09-01,1173,7040341620119
o_0130575659607,2019-06-25,250,5308890814697
o_3846169497339,2019-07-03,1768,5308890814697
o_7990652285111,2019-08-11,759,5308890814697
o_8696739158383,2019-08-11,958,5308890814697
o_7995339100473,2019-04-27,247,7010358519492
o_4301463023497,2019-05-01,1648,7010358519492
o_7315731296763,2019-05-11,478,7010358519492
o_9126024213538,2019-06-07,1284,7010358519492
o_5591881812332,2019-07-08,1338,7010358519492
o_8781903332734,2019-07-18,1481,7010358519492
o_1606712260238,2019-08-31,1514,0342392858990
o_3029005093081,2019-08-16,587,8197878399960
o_1424305458769,2019-09-08,616,8197878399960
o_0396063229954,2019-05-04,762,4339368871967
o_5021049840919,2019-05-06,1010,4339368871967
o_9168812568246,2019-06-16,1566,4339368871967
o_8844117664784,2019-07-07,853,4339368871967
o_5766035456414,2019-07-11,625,4339368871967
o_7126493005421,2019-03-26,1503,1895017244122
o_9718215967803,2019-04-08,651,1895017244122
o_2134791598472,2019-05-12,844,1895017244122
o_4480862816951,2019-05-31,1768,1895017244122
o_3481760962659,2019-07-05,1240,1895017244122
o_8049695240133,2019-08-06,402,1895017244122
o_9002138588413,2019-07-12,755,6836531444785
o_4680130138536,2019-08-04,1090,6836531444785
o_1408830326854,2019-07-14,1422,7464599007575
o_0600668239172,2019-07-19,1400,7464599007575
o_6616600626850,2019-08-23,1593,7464599007575
o_4255389253424,2019-08-28,1197,7464599007575
o_8703567595324,2019-03-22,1164,9067725634300
o_2187879011110,2019-05-02,257,9067725634300
o_7865758102122,2019-05-20,446,9067725634300
o_4294465655943,2019-06-15,1074,9067725634300
o_7993711992388,2019-07-25,1433,9067725634300
o_2431381912947,2019-08-07,1132,9067725634300
o_0375669551263,2019-06-30,905,1363409948502
o_8177572434990,2019-08-09,1685,1363409948502
o_7711690375431,2019-08-14,905,1363409948502
o_6413706781496,2019-08-25,578,1363409948502
o_2213938518709,2019-07-15,406,9744975175806
o_6890928381435,2019-08-24,1277,9744975175806
o_3993795920516,2019-06-01,258,3639434151469
o_4188647986034,2019-06-07,336,3639434151469
o_0776949751180,2019-06-23,386,3639434151469
o_5053507716030,2019-06-27,1230,3639434151469
o_0582311581367,2019-06-11,1271,7633948990558
o_4973561152746,2019-07-10,1451,7633948990558
o_4238257702484,2019-08-01,1752,7633948990558
o_8124450358015,2019-09-01,612,7633948990558
o_2805096662242,2019-08-23,512,6749977540976
o_0718581777661,2019-07-22,327,7772890567804
o_7287330389934,2019-08-02,981,7772890567804
o_5425894740712,2019-08-30,892,7772890567804
o_2108609523383,2019-06-11,1532,8424036203358
o_0950866309369,2019-06-16,1012,8424036203358
o_7683330437642,2019-07-10,1574,8424036203358
o_6161922562459,2019-08-20,798,8424036203358
o_9438012478011,2019-01-13,1502,9138483051538
o_5556550401392,2019-02-25,302,9138483051538
o_3088589450109,2019-03-26,970,9138483051538
o_8586659084094,2019-04-18,1562,9138483051538
o_8477164683639,2019-06-01,247,9138483051538
o_3094695102078,2019-06-25,1118,9138483051538
o_2506461998569,2019-08-19,1147,8675972276412
o_4373355105109,2019-08-20,1618,8675972276412
o_8866183729303,2019-05-20,736,8373245128481
o_5811316565603,2019-06-27,1202,8373245128481
o_8797706339535,2019-06-29,725,8373245128481
o_7757414382088,2019-07-05,1568,8373245128481
o_9347428776393,2019-08-07,818,8373245128481
o_9344772692140,2019-05-11,1200,7491734241969
o_8117793550826,2019-06-20,879,7491734241969
o_4129481223008,2019-07-15,861,7491734241969
o_0149052090178,2019-07-25,740,7491734241969
o_9675204688739,2019-08-15,1732,7491734241969
o_1633012800758,2019-03-01,533,7298078953998
o_4443425792239,2019-03-07,948,7298078953998
o_0431324037975,2019-04-03,398,7298078953998
o_0129168014831,2019-05-17,1187,7298078953998
o_7118920487733,2019-05-26,777,7298078953998
o_0378986889224,2019-06-06,226,7298078953998
o_5160371503601,2019-07-13,1553,7381023177188
o_8462143780881,2019-07-14,1616,7381023177188
o_4848895087517,2019-08-24,680,7381023177188
o_1188333239232,2019-07-12,1561,9107190036541
o_9493377453059,2019-07-19,1435,9107190036541
o_8837713757219,2019-08-18,794,9107190036541
o_3691709428003,2019-09-04,1234,5636820941268
o_8827445975333,2019-03-04,1624,2589368553680
o_0169653438506,2019-03-27,386,2589368553680
o_3336973008598,2019-03-29,910,2589368553680
o_9212547179533,2019-05-04,1493,2589368553680
o_8426786949890,2019-06-14,993,2589368553680
o_9238954031196,2019-06-17,848,2589368553680
o_3473308980973,2019-07-23,1097,1790056474663
o_3339471381583,2019-08-05,1274,1790056474663
o_7564048963893,2019-05-21,655,7168147437080
o_8235787461238,2019-05-27,646,7168147437080
o_5358791577023,2019-07-07,1260,7168147437080
o_0086104109474,2019-07-28,597,7168147437080
o_6887058189987,2019-08-26,1579,7168147437080
o_6782005253615,2019-08-03,1187,7917315837197
o_5184539013702,2019-09-06,1313,7917315837197
o_7209242203054,2019-03-21,1700,5140829893096
o_4994818515534,2019-04-09,1292,5140829893096
o_6839903364032,2019-05-18,1714,5140829893096
o_8745578858548,2019-05-20,1262,5140829893096
o_1272964288209,2019-06-25,802,5140829893096
o_6577203665021,2019-08-07,1528,5140829893096
o_8679018284485,2019-02-15,795,9751536447180
o_4979727262014,2019-03-08,1057,9751536447180
o_2307099262165,2019-03-18,542,9751536447180
o_6861977791124,2019-04-14,639,9751536447180
o_2941708306316,2019-05-15,833,9751536447180
o_8259996444097,2019-06-17,1431,9751536447180
o_1123185956548,2019-08-13,1220,2827310401512
o_8978867002029,2019-05-25,690,2359555893895
o_0153098388731,2019-05-25,1165,2359555893895
o_5877336195114,2019-06-29,615,2359555893895
o_2909927087614,2019-08-08,1367,2359555893895
o_0255986532414,2019-08-26,974,2359555893895
o_5979827265358,2019-07-30,1530,1293296458009
o_0500424389144,2019-08-26,285,1293296458009
o_6820015137065,2019-04-23,235,2279465301276
o_6454761400076,2019-05-13,1386,2279465301276
o_5785425257851,2019-06-12,870,2279465301276
o_7592150902622,2019-06-17,963,2279465301276
o_6984276293097,2019-07-27,1643,2279465301276
o_6011624329105,2019-07-18,280,3153974984306
o_8437118754860,2019-08-19,712,3153974984306
o_0081639779994,2019-09-06,914,3153974984306
o_5797117854088,2019-07-20,671,4546235257049
o_8958412061794,2019-08-19,1565,4546235257049
o_6499306271643,2019-03-25,1039,9738568802859
o_7600982724401,2019-04-09,956,9738568802859
o_5572722577917,2019-05-22,1015,9738568802859
o_3395341717999,2019-06-07,662,9738568802859
o_2430066531718,2019-06-18,1729,9738568802859
o_9282809651367,2019-06-30,1680,9738568802859
o_1627945108081,2019-07-05,760,0037545781835
o_0524307042131,2019-08-03,397,0037545781835
o_7271369890011,2019-08-12,881,0037545781835
o_4942004961573,2019-06-21,831,3624609636537
o_9399048245063,2019-07-10,293,3624609636537
o_7005399577044,2019-08-09,805,3624609636537
o_5213510538900,2019-09-02,1747,3624609636537
o_7142894072961,2019-02-18,755,2483510986251
o_9392482955062,2019-02-19,863,2483510986251
o_6726867964159,2019-02-21,286,2483510986251
o_6827361469598,2019-03-29,1328,2483510986251
o_4773135081980,2019-04-13,1695,2483510986251
o_4859607096598,2019-05-01,1294,2483510986251
o_7915243852190,2019-08-21,779,7064669494801
o_6841204198346,2019-08-29,1173,7064669494801
o_6635576208563,2019-09-03,474,7064669494801
o_0866907588344,2019-03-16,897,3504210680085
o_3882286059364,2019-04-15,1441,3504210680085
o_7227014119808,2019-05-18,409,3504210680085
o_7026881729147,2019-06-26,1002,3504210680085
o_7617714186628,2019-07-04,1306,3504210680085
o_9935161045434,2019-08-08,1660,3504210680085
o_3199271995102,2019-09-02,1620,5337238799242
o_8176087406270,2019-03-11,1135,2220554258728
o_4416637544422,2019-04-15,626,2220554258728
o_9217768093712,2019-04-26,1480,2220554258728
o_3579407551929,2019-05-10,1341,2220554258728
o_0224612045666,2019-06-17,457,2220554258728
o_5672084592259,2019-06-28,1434,2220554258728
o_3909573326265,2019-02-23,1217,8328076360975
o_0565903299543,2019-03-25,1381,8328076360975
o_6493812917927,2019-04-18,337,8328076360975
o_4563517229235,2019-05-02,1212,8328076360975
o_6878756176065,2019-06-12,376,8328076360975
o_4829138730797,2019-07-23,572,8328076360975
o_2675406174921,2019-08-20,1581,0761491490144
o_1906748033821,2019-06-01,1662,5073906330019
o_1556112955558,2019-06-16,1471,5073906330019
o_4773129957598,2019-07-17,1740,5073906330019
o_4362635886043,2019-07-20,1663,5073906330019
o_1609032162480,2019-08-06,934,5073906330019
o_6958726935110,2019-02-25,266,5019010577452
o_8271002542962,2019-04-09,1031,5019010577452
o_8187501404307,2019-05-09,587,5019010577452
o_8169765299998,2019-06-16,826,5019010577452
o_2624625038972,2019-07-02,1194,5019010577452
o_4320059973176,2019-08-05,1614,5019010577452
o_7614938773689,2019-06-06,1567,0823877807011
o_2676776558427,2019-06-17,1483,0823877807011
o_0199872209519,2019-06-20,1737,0823877807011
o_8051302130058,2019-07-28,1624,0823877807011
o_5477358366303,2019-08-30,599,0024682287153
o_5861947618025,2019-02-08,613,5085352331304
o_1680400007954,2019-02-25,518,5085352331304
o_5281391908105,2019-04-08,516,5085352331304
o_2860376373898,2019-05-06,1414,5085352331304
o_3827934659459,2019-06-15,582,5085352331304
o_1747970666322,2019-07-03,1718,5085352331304
o_8234060218750,2019-08-30,581,8108919282462
o_4528381470275,2019-09-06,1235,8108919282462
o_2178276158553,2019-02-28,1689,0628235785563
o_7702557459005,2019-03-14,724,0628235785563
o_5891001768021,2019-03-16,1743,0628235785563
o_5375403377130,2019-04-08,1512,0628235785563
o_4121444112749,2019-04-26,716,0628235785563
o_9763013217452,2019-06-06,1112,0628235785563
o_1843084060404,2019-02-17,286,6994383188971
o_2782270852210,2019-03-28,1460,6994383188971
o_9207784907322,2019-03-28,1140,6994383188971
